No,カラム名,カラム論理名,データ型,NULL有/無,主キー,パーティション定義,デフォルト値,元テーブル,元カラム,変換加工ロジック,説明/備考
234,tbba001g.前日処理ＦＬＧ,前日処理ＦＬＧ,STRING,有,なし,なし,なし,tbba001g,前日処理ＦＬＧ,DDL上は変換ロジック未記載。カラム名接頭辞より tbba001g.前日処理ＦＬＧ をSTRING型で保持すると推定。,注文・受注・振当・登録・納車・売上・配送などの車両注文詳細系項目。元テーブルはカラム名接頭辞からの推定。
235,tbba001g.前日在庫状態区分,前日在庫状態区分,STRING,有,なし,なし,なし,tbba001g,前日在庫状態区分,DDL上は変換ロジック未記載。カラム名接頭辞より tbba001g.前日在庫状態区分 をSTRING型で保持すると推定。,注文・受注・振当・登録・納車・売上・配送などの車両注文詳細系項目。元テーブルはカラム名接頭辞からの推定。
236,tbba001g.前日振当予定日,前日振当予定日,STRING,有,なし,なし,なし,tbba001g,前日振当予定日,DDL上は変換ロジック未記載。カラム名接頭辞より tbba001g.前日振当予定日 をSTRING型で保持すると推定。,注文・受注・振当・登録・納車・売上・配送などの車両注文詳細系項目。元テーブルはカラム名接頭辞からの推定。
237,tbba001g.前日仮振当日,前日仮振当日,STRING,有,なし,なし,なし,tbba001g,前日仮振当日,DDL上は変換ロジック未記載。カラム名接頭辞より tbba001g.前日仮振当日 をSTRING型で保持すると推定。,注文・受注・振当・登録・納車・売上・配送などの車両注文詳細系項目。元テーブルはカラム名接頭辞からの推定。
238,tbba001g.前日振当日,前日振当日,STRING,有,なし,なし,なし,tbba001g,前日振当日,DDL上は変換ロジック未記載。カラム名接頭辞より tbba001g.前日振当日 をSTRING型で保持すると推定。,注文・受注・振当・登録・納車・売上・配送などの車両注文詳細系項目。元テーブルはカラム名接頭辞からの推定。
239,tbba001g.前日配送表示日,前日配送表示日,STRING,有,なし,なし,なし,tbba001g,前日配送表示日,DDL上は変換ロジック未記載。カラム名接頭辞より tbba001g.前日配送表示日 をSTRING型で保持すると推定。,注文・受注・振当・登録・納車・売上・配送などの車両注文詳細系項目。元テーブルはカラム名接頭辞からの推定。
240,tbba001g.前日配送ステータス,前日配送ステータス,STRING,有,なし,なし,なし,tbba001g,前日配送ステータス,DDL上は変換ロジック未記載。カラム名接頭辞より tbba001g.前日配送ステータス をSTRING型で保持すると推定。,注文・受注・振当・登録・納車・売上・配送などの車両注文詳細系項目。元テーブルはカラム名接頭辞からの推定。
241,tbba001g.前々日処理ＦＬＧ,前々日処理ＦＬＧ,STRING,有,なし,なし,なし,tbba001g,前々日処理ＦＬＧ,DDL上は変換ロジック未記載。カラム名接頭辞より tbba001g.前々日処理ＦＬＧ をSTRING型で保持すると推定。,注文・受注・振当・登録・納車・売上・配送などの車両注文詳細系項目。元テーブルはカラム名接頭辞からの推定。
242,tbba001g.前々日在庫状態区分,前々日在庫状態区分,STRING,有,なし,なし,なし,tbba001g,前々日在庫状態区分,DDL上は変換ロジック未記載。カラム名接頭辞より tbba001g.前々日在庫状態区分 をSTRING型で保持すると推定。,注文・受注・振当・登録・納車・売上・配送などの車両注文詳細系項目。元テーブルはカラム名接頭辞からの推定。
243,tbba001g.前々日振当予定日,前々日振当予定日,STRING,有,なし,なし,なし,tbba001g,前々日振当予定日,DDL上は変換ロジック未記載。カラム名接頭辞より tbba001g.前々日振当予定日 をSTRING型で保持すると推定。,注文・受注・振当・登録・納車・売上・配送などの車両注文詳細系項目。元テーブルはカラム名接頭辞からの推定。
244,tbba001g.前々日仮振当日,前々日仮振当日,STRING,有,なし,なし,なし,tbba001g,前々日仮振当日,DDL上は変換ロジック未記載。カラム名接頭辞より tbba001g.前々日仮振当日 をSTRING型で保持すると推定。,注文・受注・振当・登録・納車・売上・配送などの車両注文詳細系項目。元テーブルはカラム名接頭辞からの推定。
245,tbba001g.前々日振当日,前々日振当日,STRING,有,なし,なし,なし,tbba001g,前々日振当日,DDL上は変換ロジック未記載。カラム名接頭辞より tbba001g.前々日振当日 をSTRING型で保持すると推定。,注文・受注・振当・登録・納車・売上・配送などの車両注文詳細系項目。元テーブルはカラム名接頭辞からの推定。
246,tbba001g.前々日配送表示日,前々日配送表示日,STRING,有,なし,なし,なし,tbba001g,前々日配送表示日,DDL上は変換ロジック未記載。カラム名接頭辞より tbba001g.前々日配送表示日 をSTRING型で保持すると推定。,注文・受注・振当・登録・納車・売上・配送などの車両注文詳細系項目。元テーブルはカラム名接頭辞からの推定。
247,tbba001g.前々日配送ステータス,前々日配送ステータス,STRING,有,なし,なし,なし,tbba001g,前々日配送ステータス,DDL上は変換ロジック未記載。カラム名接頭辞より tbba001g.前々日配送ステータス をSTRING型で保持すると推定。,注文・受注・振当・登録・納車・売上・配送などの車両注文詳細系項目。元テーブルはカラム名接頭辞からの推定。
248,tbba001g.小損害保証区分,小損害保証区分,STRING,有,なし,なし,なし,tbba001g,小損害保証区分,DDL上は変換ロジック未記載。カラム名接頭辞より tbba001g.小損害保証区分 をSTRING型で保持すると推定。,注文・受注・振当・登録・納車・売上・配送などの車両注文詳細系項目。元テーブルはカラム名接頭辞からの推定。
249,tbba001g.小損害保証書発行日,小損害保証書発行日,STRING,有,なし,なし,なし,tbba001g,小損害保証書発行日,DDL上は変換ロジック未記載。カラム名接頭辞より tbba001g.小損害保証書発行日 をSTRING型で保持すると推定。,注文・受注・振当・登録・納車・売上・配送などの車両注文詳細系項目。元テーブルはカラム名接頭辞からの推定。
250,tbba001g.Ｒ店車両区分,Ｒ店車両区分,STRING,有,なし,なし,なし,tbba001g,Ｒ店車両区分,DDL上は変換ロジック未記載。カラム名接頭辞より tbba001g.Ｒ店車両区分 をSTRING型で保持すると推定。,注文・受注・振当・登録・納車・売上・配送などの車両注文詳細系項目。元テーブルはカラム名接頭辞からの推定。
251,tbba001g.Ｒ店車両発注ＮＯ,Ｒ店車両発注ＮＯ,STRING,有,なし,なし,なし,tbba001g,Ｒ店車両発注ＮＯ,DDL上は変換ロジック未記載。カラム名接頭辞より tbba001g.Ｒ店車両発注ＮＯ をSTRING型で保持すると推定。,注文・受注・振当・登録・納車・売上・配送などの車両注文詳細系項目。元テーブルはカラム名接頭辞からの推定。
252,tbba001g.Ｒ店車両発注ＮＯ枝番,Ｒ店車両発注ＮＯ枝番,STRING,有,なし,なし,なし,tbba001g,Ｒ店車両発注ＮＯ枝番,DDL上は変換ロジック未記載。カラム名接頭辞より tbba001g.Ｒ店車両発注ＮＯ枝番 をSTRING型で保持すると推定。,注文・受注・振当・登録・納車・売上・配送などの車両注文詳細系項目。元テーブルはカラム名接頭辞からの推定。
253,tbba001g.車両特定ＩＤ,車両特定ＩＤ,STRING,有,なし,なし,なし,tbba001g,車両特定ＩＤ,DDL上は変換ロジック未記載。カラム名接頭辞より tbba001g.車両特定ＩＤ をSTRING型で保持すると推定。,注文・受注・振当・登録・納車・売上・配送などの車両注文詳細系項目。元テーブルはカラム名接頭辞からの推定。
254,Ｒ店登録予定日,Ｒ店登録予定日,STRING,有,なし,なし,なし,不明（DDL上の出力カラム）,Ｒ店登録予定日,DDL上は変換ロジック未記載。出力カラムとしてSTRING型で定義。,DDL上は元テーブル・加工条件が未記載のため、出力項目として定義されていることのみ確認可能。
255,tbba001g.Ｒ店納車予定日,Ｒ店納車予定日,STRING,有,なし,なし,なし,tbba001g,Ｒ店納車予定日,DDL上は変換ロジック未記載。カラム名接頭辞より tbba001g.Ｒ店納車予定日 をSTRING型で保持すると推定。,注文・受注・振当・登録・納車・売上・配送などの車両注文詳細系項目。元テーブルはカラム名接頭辞からの推定。
256,tbba001g.Ｒ店登録書類必着日,Ｒ店登録書類必着日,STRING,有,なし,なし,なし,tbba001g,Ｒ店登録書類必着日,DDL上は変換ロジック未記載。カラム名接頭辞より tbba001g.Ｒ店登録書類必着日 をSTRING型で保持すると推定。,注文・受注・振当・登録・納車・売上・配送などの車両注文詳細系項目。元テーブルはカラム名接頭辞からの推定。
257,tbba001g.Ｒ店振当結果送付日,Ｒ店振当結果送付日,STRING,有,なし,なし,なし,tbba001g,Ｒ店振当結果送付日,DDL上は変換ロジック未記載。カラム名接頭辞より tbba001g.Ｒ店振当結果送付日 をSTRING型で保持すると推定。,注文・受注・振当・登録・納車・売上・配送などの車両注文詳細系項目。元テーブルはカラム名接頭辞からの推定。
258,tbba001g.ＩＣＲＯＰＪ連携有無,ＩＣＲＯＰＪ連携有無,STRING,有,なし,なし,なし,tbba001g,ＩＣＲＯＰＪ連携有無,DDL上は変換ロジック未記載。カラム名接頭辞より tbba001g.ＩＣＲＯＰＪ連携有無 をSTRING型で保持すると推定。,注文・受注・振当・登録・納車・売上・配送などの車両注文詳細系項目。元テーブルはカラム名接頭辞からの推定。
259,tbba001g.ＫＩＮＴＯ区分,ＫＩＮＴＯ区分,STRING,有,なし,なし,なし,tbba001g,ＫＩＮＴＯ区分,DDL上は変換ロジック未記載。カラム名接頭辞より tbba001g.ＫＩＮＴＯ区分 をSTRING型で保持すると推定。,注文・受注・振当・登録・納車・売上・配送などの車両注文詳細系項目。元テーブルはカラム名接頭辞からの推定。
260,tbba001g.最新更新日時,最新更新日時,STRING,有,なし,なし,なし,tbba001g,最新更新日時,DDL上は変換ロジック未記載。カラム名接頭辞より tbba001g.最新更新日時 をSTRING型で保持すると推定。,注文・受注・振当・登録・納車・売上・配送などの車両注文詳細系項目。元テーブルはカラム名接頭辞からの推定。
261,tbba001g.最新更新端末ＩＤ,最新更新端末ＩＤ,STRING,有,なし,なし,なし,tbba001g,最新更新端末ＩＤ,DDL上は変換ロジック未記載。カラム名接頭辞より tbba001g.最新更新端末ＩＤ をSTRING型で保持すると推定。,注文・受注・振当・登録・納車・売上・配送などの車両注文詳細系項目。元テーブルはカラム名接頭辞からの推定。
262,tbv0014m.社員コード,社員コード,STRING,有,なし,なし,なし,tbv0014m,社員コード,DDL上は変換ロジック未記載。カラム名接頭辞より tbv0014m.社員コード をSTRING型で保持すると推定。,社員・所属・権限などの社員マスタ系項目。元テーブルはカラム名接頭辞からの推定。
263,tbv0014m.社員名,社員名,STRING,有,なし,なし,なし,tbv0014m,社員名,DDL上は変換ロジック未記載。カラム名接頭辞より tbv0014m.社員名 をSTRING型で保持すると推定。,社員・所属・権限などの社員マスタ系項目。元テーブルはカラム名接頭辞からの推定。
264,tbv0014m.社員属性,社員属性,STRING,有,なし,なし,なし,tbv0014m,社員属性,DDL上は変換ロジック未記載。カラム名接頭辞より tbv0014m.社員属性 をSTRING型で保持すると推定。,社員・所属・権限などの社員マスタ系項目。元テーブルはカラム名接頭辞からの推定。
265,tbv0014m.所属店舗,所属店舗,STRING,有,なし,なし,なし,tbv0014m,所属店舗,DDL上は変換ロジック未記載。カラム名接頭辞より tbv0014m.所属店舗 をSTRING型で保持すると推定。,社員・所属・権限などの社員マスタ系項目。元テーブルはカラム名接頭辞からの推定。
266,tbv0014m.所属課,所属課,STRING,有,なし,なし,なし,tbv0014m,所属課,DDL上は変換ロジック未記載。カラム名接頭辞より tbv0014m.所属課 をSTRING型で保持すると推定。,社員・所属・権限などの社員マスタ系項目。元テーブルはカラム名接頭辞からの推定。
267,tbv0014m.所属係,所属係,STRING,有,なし,なし,なし,tbv0014m,所属係,DDL上は変換ロジック未記載。カラム名接頭辞より tbv0014m.所属係 をSTRING型で保持すると推定。,社員・所属・権限などの社員マスタ系項目。元テーブルはカラム名接頭辞からの推定。
268,tbv0014m.所属部門,所属部門,STRING,有,なし,なし,なし,tbv0014m,所属部門,DDL上は変換ロジック未記載。カラム名接頭辞より tbv0014m.所属部門 をSTRING型で保持すると推定。,社員・所属・権限などの社員マスタ系項目。元テーブルはカラム名接頭辞からの推定。
269,tbv0014m.車両年次,車両年次,STRING,有,なし,なし,なし,tbv0014m,車両年次,DDL上は変換ロジック未記載。カラム名接頭辞より tbv0014m.車両年次 をSTRING型で保持すると推定。,社員・所属・権限などの社員マスタ系項目。元テーブルはカラム名接頭辞からの推定。
270,tbv0014m.車両ランク,車両ランク,STRING,有,なし,なし,なし,tbv0014m,車両ランク,DDL上は変換ロジック未記載。カラム名接頭辞より tbv0014m.車両ランク をSTRING型で保持すると推定。,社員・所属・権限などの社員マスタ系項目。元テーブルはカラム名接頭辞からの推定。
271,tbv0014m.スタッフ新車,スタッフ新車,STRING,有,なし,なし,なし,tbv0014m,スタッフ新車,DDL上は変換ロジック未記載。カラム名接頭辞より tbv0014m.スタッフ新車 をSTRING型で保持すると推定。,社員・所属・権限などの社員マスタ系項目。元テーブルはカラム名接頭辞からの推定。
272,tbv0014m.スタッフ中古車,スタッフ中古車,STRING,有,なし,なし,なし,tbv0014m,スタッフ中古車,DDL上は変換ロジック未記載。カラム名接頭辞より tbv0014m.スタッフ中古車 をSTRING型で保持すると推定。,社員・所属・権限などの社員マスタ系項目。元テーブルはカラム名接頭辞からの推定。
273,tbv0014m.お客様担当,お客様担当,STRING,有,なし,なし,なし,tbv0014m,お客様担当,DDL上は変換ロジック未記載。カラム名接頭辞より tbv0014m.お客様担当 をSTRING型で保持すると推定。,社員・所属・権限などの社員マスタ系項目。元テーブルはカラム名接頭辞からの推定。
274,tbv0014m.スタッフＤＵＯ,スタッフＤＵＯ,STRING,有,なし,なし,なし,tbv0014m,スタッフＤＵＯ,DDL上は変換ロジック未記載。カラム名接頭辞より tbv0014m.スタッフＤＵＯ をSTRING型で保持すると推定。,社員・所属・権限などの社員マスタ系項目。元テーブルはカラム名接頭辞からの推定。
275,tbv0014m.スタッフサービス,スタッフサービス,STRING,有,なし,なし,なし,tbv0014m,スタッフサービス,DDL上は変換ロジック未記載。カラム名接頭辞より tbv0014m.スタッフサービス をSTRING型で保持すると推定。,社員・所属・権限などの社員マスタ系項目。元テーブルはカラム名接頭辞からの推定。
276,tbv0014m.退職日,退職日,STRING,有,なし,なし,なし,tbv0014m,退職日,DDL上は変換ロジック未記載。カラム名接頭辞より tbv0014m.退職日 をSTRING型で保持すると推定。,社員・所属・権限などの社員マスタ系項目。元テーブルはカラム名接頭辞からの推定。
277,tbv0014m.業務権限区分,業務権限区分,STRING,有,なし,なし,なし,tbv0014m,業務権限区分,DDL上は変換ロジック未記載。カラム名接頭辞より tbv0014m.業務権限区分 をSTRING型で保持すると推定。,社員・所属・権限などの社員マスタ系項目。元テーブルはカラム名接頭辞からの推定。
278,tbv0014m.直間区分,直間区分,STRING,有,なし,なし,なし,tbv0014m,直間区分,DDL上は変換ロジック未記載。カラム名接頭辞より tbv0014m.直間区分 をSTRING型で保持すると推定。,社員・所属・権限などの社員マスタ系項目。元テーブルはカラム名接頭辞からの推定。
279,tbv0014m.フリースタッフ区分,フリースタッフ区分,STRING,有,なし,なし,なし,tbv0014m,フリースタッフ区分,DDL上は変換ロジック未記載。カラム名接頭辞より tbv0014m.フリースタッフ区分 をSTRING型で保持すると推定。,社員・所属・権限などの社員マスタ系項目。元テーブルはカラム名接頭辞からの推定。
280,tbv0014m.移動日,移動日,STRING,有,なし,なし,なし,tbv0014m,移動日,DDL上は変換ロジック未記載。カラム名接頭辞より tbv0014m.移動日 をSTRING型で保持すると推定。,社員・所属・権限などの社員マスタ系項目。元テーブルはカラム名接頭辞からの推定。
281,tbv0014m.旧所属店舗,旧所属店舗,STRING,有,なし,なし,なし,tbv0014m,旧所属店舗,DDL上は変換ロジック未記載。カラム名接頭辞より tbv0014m.旧所属店舗 をSTRING型で保持すると推定。,社員・所属・権限などの社員マスタ系項目。元テーブルはカラム名接頭辞からの推定。
282,tbv0014m.旧所属課,旧所属課,STRING,有,なし,なし,なし,tbv0014m,旧所属課,DDL上は変換ロジック未記載。カラム名接頭辞より tbv0014m.旧所属課 をSTRING型で保持すると推定。,社員・所属・権限などの社員マスタ系項目。元テーブルはカラム名接頭辞からの推定。
283,tbv0014m.旧所属係,旧所属係,STRING,有,なし,なし,なし,tbv0014m,旧所属係,DDL上は変換ロジック未記載。カラム名接頭辞より tbv0014m.旧所属係 をSTRING型で保持すると推定。,社員・所属・権限などの社員マスタ系項目。元テーブルはカラム名接頭辞からの推定。
284,tbv0014m.旧所属部門,旧所属部門,STRING,有,なし,なし,なし,tbv0014m,旧所属部門,DDL上は変換ロジック未記載。カラム名接頭辞より tbv0014m.旧所属部門 をSTRING型で保持すると推定。,社員・所属・権限などの社員マスタ系項目。元テーブルはカラム名接頭辞からの推定。
285,tbv0014m.他システム更新区分,他システム更新区分,STRING,有,なし,なし,なし,tbv0014m,他システム更新区分,DDL上は変換ロジック未記載。カラム名接頭辞より tbv0014m.他システム更新区分 をSTRING型で保持すると推定。,社員・所属・権限などの社員マスタ系項目。元テーブルはカラム名接頭辞からの推定。
286,tbv0014m.届出日,届出日,STRING,有,なし,なし,なし,tbv0014m,届出日,DDL上は変換ロジック未記載。カラム名接頭辞より tbv0014m.届出日 をSTRING型で保持すると推定。,社員・所属・権限などの社員マスタ系項目。元テーブルはカラム名接頭辞からの推定。
287,tbv0014m.廃止日,廃止日,STRING,有,なし,なし,なし,tbv0014m,廃止日,DDL上は変換ロジック未記載。カラム名接頭辞より tbv0014m.廃止日 をSTRING型で保持すると推定。,社員・所属・権限などの社員マスタ系項目。元テーブルはカラム名接頭辞からの推定。
288,tbv0014m.旧業務権限区分,旧業務権限区分,STRING,有,なし,なし,なし,tbv0014m,旧業務権限区分,DDL上は変換ロジック未記載。カラム名接頭辞より tbv0014m.旧業務権限区分 をSTRING型で保持すると推定。,社員・所属・権限などの社員マスタ系項目。元テーブルはカラム名接頭辞からの推定。
289,tbv0014m.ＡＴＳＣ利用区分,ＡＴＳＣ利用区分,STRING,有,なし,なし,なし,tbv0014m,ＡＴＳＣ利用区分,DDL上は変換ロジック未記載。カラム名接頭辞より tbv0014m.ＡＴＳＣ利用区分 をSTRING型で保持すると推定。,社員・所属・権限などの社員マスタ系項目。元テーブルはカラム名接頭辞からの推定。
290,tbv0014m.ＡＴＳＣ社員英名,ＡＴＳＣ社員英名,STRING,有,なし,なし,なし,tbv0014m,ＡＴＳＣ社員英名,DDL上は変換ロジック未記載。カラム名接頭辞より tbv0014m.ＡＴＳＣ社員英名 をSTRING型で保持すると推定。,社員・所属・権限などの社員マスタ系項目。元テーブルはカラム名接頭辞からの推定。
291,tbv0014m.ＡＴＳＣ本部店舗区分,ＡＴＳＣ本部店舗区分,STRING,有,なし,なし,なし,tbv0014m,ＡＴＳＣ本部店舗区分,DDL上は変換ロジック未記載。カラム名接頭辞より tbv0014m.ＡＴＳＣ本部店舗区分 をSTRING型で保持すると推定。,社員・所属・権限などの社員マスタ系項目。元テーブルはカラム名接頭辞からの推定。
292,tbv0014m.ログインＩＤ１,ログインＩＤ１,STRING,有,なし,なし,なし,tbv0014m,ログインＩＤ１,DDL上は変換ロジック未記載。カラム名接頭辞より tbv0014m.ログインＩＤ１ をSTRING型で保持すると推定。,社員・所属・権限などの社員マスタ系項目。元テーブルはカラム名接頭辞からの推定。
293,tbv0014m.ログインＩＤ２,ログインＩＤ２,STRING,有,なし,なし,なし,tbv0014m,ログインＩＤ２,DDL上は変換ロジック未記載。カラム名接頭辞より tbv0014m.ログインＩＤ２ をSTRING型で保持すると推定。,社員・所属・権限などの社員マスタ系項目。元テーブルはカラム名接頭辞からの推定。
294,tbv0014m.ログインＩＤ３,ログインＩＤ３,STRING,有,なし,なし,なし,tbv0014m,ログインＩＤ３,DDL上は変換ロジック未記載。カラム名接頭辞より tbv0014m.ログインＩＤ３ をSTRING型で保持すると推定。,社員・所属・権限などの社員マスタ系項目。元テーブルはカラム名接頭辞からの推定。
295,tbv0014m.ログインＩＤ４,ログインＩＤ４,STRING,有,なし,なし,なし,tbv0014m,ログインＩＤ４,DDL上は変換ロジック未記載。カラム名接頭辞より tbv0014m.ログインＩＤ４ をSTRING型で保持すると推定。,社員・所属・権限などの社員マスタ系項目。元テーブルはカラム名接頭辞からの推定。
296,tbv0014m.ログインＩＤ５,ログインＩＤ５,STRING,有,なし,なし,なし,tbv0014m,ログインＩＤ５,DDL上は変換ロジック未記載。カラム名接頭辞より tbv0014m.ログインＩＤ５ をSTRING型で保持すると推定。,社員・所属・権限などの社員マスタ系項目。元テーブルはカラム名接頭辞からの推定。
297,tbv0014m.ログインＩＤ６,ログインＩＤ６,STRING,有,なし,なし,なし,tbv0014m,ログインＩＤ６,DDL上は変換ロジック未記載。カラム名接頭辞より tbv0014m.ログインＩＤ６ をSTRING型で保持すると推定。,社員・所属・権限などの社員マスタ系項目。元テーブルはカラム名接頭辞からの推定。
298,tbv0014m.ログインＩＤ７,ログインＩＤ７,STRING,有,なし,なし,なし,tbv0014m,ログインＩＤ７,DDL上は変換ロジック未記載。カラム名接頭辞より tbv0014m.ログインＩＤ７ をSTRING型で保持すると推定。,社員・所属・権限などの社員マスタ系項目。元テーブルはカラム名接頭辞からの推定。
299,tbv0014m.ログインＩＤ８,ログインＩＤ８,STRING,有,なし,なし,なし,tbv0014m,ログインＩＤ８,DDL上は変換ロジック未記載。カラム名接頭辞より tbv0014m.ログインＩＤ８ をSTRING型で保持すると推定。,社員・所属・権限などの社員マスタ系項目。元テーブルはカラム名接頭辞からの推定。
300,tbv0014m.ログインＩＤ９,ログインＩＤ９,STRING,有,なし,なし,なし,tbv0014m,ログインＩＤ９,DDL上は変換ロジック未記載。カラム名接頭辞より tbv0014m.ログインＩＤ９ をSTRING型で保持すると推定。,社員・所属・権限などの社員マスタ系項目。元テーブルはカラム名接頭辞からの推定。
301,tbv0014m.ログインＩＤ１０,ログインＩＤ１０,STRING,有,なし,なし,なし,tbv0014m,ログインＩＤ１０,DDL上は変換ロジック未記載。カラム名接頭辞より tbv0014m.ログインＩＤ１０ をSTRING型で保持すると推定。,社員・所属・権限などの社員マスタ系項目。元テーブルはカラム名接頭辞からの推定。
302,tbv0014m.継承有無,継承有無,STRING,有,なし,なし,なし,tbv0014m,継承有無,DDL上は変換ロジック未記載。カラム名接頭辞より tbv0014m.継承有無 をSTRING型で保持すると推定。,社員・所属・権限などの社員マスタ系項目。元テーブルはカラム名接頭辞からの推定。
303,tbv0014m.切替可能会社,切替可能会社,STRING,有,なし,なし,なし,tbv0014m,切替可能会社,DDL上は変換ロジック未記載。カラム名接頭辞より tbv0014m.切替可能会社 をSTRING型で保持すると推定。,社員・所属・権限などの社員マスタ系項目。元テーブルはカラム名接頭辞からの推定。
304,tbv0014m.切替可能店舗,切替可能店舗,STRING,有,なし,なし,なし,tbv0014m,切替可能店舗,DDL上は変換ロジック未記載。カラム名接頭辞より tbv0014m.切替可能店舗 をSTRING型で保持すると推定。,社員・所属・権限などの社員マスタ系項目。元テーブルはカラム名接頭辞からの推定。
305,tbbf008m.販売店型式,販売店型式,STRING,有,なし,なし,なし,tbbf008m,販売店型式,DDL上は変換ロジック未記載。カラム名接頭辞より tbbf008m.販売店型式 をSTRING型で保持すると推定。,販売店型式・スペック・車名・価格/原価などの車両型式/スペックマスタ系項目。元テーブルはカラム名接頭辞からの推定。
306,tbbf008m.新旧世代,新旧世代,STRING,有,なし,なし,なし,tbbf008m,新旧世代,DDL上は変換ロジック未記載。カラム名接頭辞より tbbf008m.新旧世代 をSTRING型で保持すると推定。,販売店型式・スペック・車名・価格/原価などの車両型式/スペックマスタ系項目。元テーブルはカラム名接頭辞からの推定。
307,tbbf008m.スペック区分,スペック区分,STRING,有,なし,なし,なし,tbbf008m,スペック区分,DDL上は変換ロジック未記載。カラム名接頭辞より tbbf008m.スペック区分 をSTRING型で保持すると推定。,販売店型式・スペック・車名・価格/原価などの車両型式/スペックマスタ系項目。元テーブルはカラム名接頭辞からの推定。
308,tbbf008m.スペックコード,スペックコード,STRING,有,なし,なし,なし,tbbf008m,スペックコード,DDL上は変換ロジック未記載。カラム名接頭辞より tbbf008m.スペックコード をSTRING型で保持すると推定。,販売店型式・スペック・車名・価格/原価などの車両型式/スペックマスタ系項目。元テーブルはカラム名接頭辞からの推定。
309,tbbf008m.品名連番,品名連番,STRING,有,なし,なし,なし,tbbf008m,品名連番,DDL上は変換ロジック未記載。カラム名接頭辞より tbbf008m.品名連番 をSTRING型で保持すると推定。,販売店型式・スペック・車名・価格/原価などの車両型式/スペックマスタ系項目。元テーブルはカラム名接頭辞からの推定。
310,tbbf008m.車名,車名,STRING,有,なし,なし,なし,tbbf008m,車名,DDL上は変換ロジック未記載。カラム名接頭辞より tbbf008m.車名 をSTRING型で保持すると推定。,販売店型式・スペック・車名・価格/原価などの車両型式/スペックマスタ系項目。元テーブルはカラム名接頭辞からの推定。
311,tbbf008m.売価,売価,STRING,有,なし,なし,なし,tbbf008m,売価,DDL上は変換ロジック未記載。カラム名接頭辞より tbbf008m.売価 をSTRING型で保持すると推定。,販売店型式・スペック・車名・価格/原価などの車両型式/スペックマスタ系項目。元テーブルはカラム名接頭辞からの推定。
312,tbbf008m.課税重量,課税重量,STRING,有,なし,なし,なし,tbbf008m,課税重量,DDL上は変換ロジック未記載。カラム名接頭辞より tbbf008m.課税重量 をSTRING型で保持すると推定。,販売店型式・スペック・車名・価格/原価などの車両型式/スペックマスタ系項目。元テーブルはカラム名接頭辞からの推定。
313,tbbf008m.自家用取得税額,自家用取得税額,STRING,有,なし,なし,なし,tbbf008m,自家用取得税額,DDL上は変換ロジック未記載。カラム名接頭辞より tbbf008m.自家用取得税額 をSTRING型で保持すると推定。,販売店型式・スペック・車名・価格/原価などの車両型式/スペックマスタ系項目。元テーブルはカラム名接頭辞からの推定。
314,tbbf008m.営業用取得税額,営業用取得税額,STRING,有,なし,なし,なし,tbbf008m,営業用取得税額,DDL上は変換ロジック未記載。カラム名接頭辞より tbbf008m.営業用取得税額 をSTRING型で保持すると推定。,販売店型式・スペック・車名・価格/原価などの車両型式/スペックマスタ系項目。元テーブルはカラム名接頭辞からの推定。
315,tbbf008m.管理原価,管理原価,STRING,有,なし,なし,なし,tbbf008m,管理原価,DDL上は変換ロジック未記載。カラム名接頭辞より tbbf008m.管理原価 をSTRING型で保持すると推定。,販売店型式・スペック・車名・価格/原価などの車両型式/スペックマスタ系項目。元テーブルはカラム名接頭辞からの推定。
316,tbbf008m.管理原価率,管理原価率,STRING,有,なし,なし,なし,tbbf008m,管理原価率,DDL上は変換ロジック未記載。カラム名接頭辞より tbbf008m.管理原価率 をSTRING型で保持すると推定。,販売店型式・スペック・車名・価格/原価などの車両型式/スペックマスタ系項目。元テーブルはカラム名接頭辞からの推定。
317,tbbf008m.予定原価,予定原価,STRING,有,なし,なし,なし,tbbf008m,予定原価,DDL上は変換ロジック未記載。カラム名接頭辞より tbbf008m.予定原価 をSTRING型で保持すると推定。,販売店型式・スペック・車名・価格/原価などの車両型式/スペックマスタ系項目。元テーブルはカラム名接頭辞からの推定。
318,tbbf008m.予定原価率,予定原価率,STRING,有,なし,なし,なし,tbbf008m,予定原価率,DDL上は変換ロジック未記載。カラム名接頭辞より tbbf008m.予定原価率 をSTRING型で保持すると推定。,販売店型式・スペック・車名・価格/原価などの車両型式/スペックマスタ系項目。元テーブルはカラム名接頭辞からの推定。
319,tbbf008m.標準装備品ＮＯ,標準装備品ＮＯ,STRING,有,なし,なし,なし,tbbf008m,標準装備品ＮＯ,DDL上は変換ロジック未記載。カラム名接頭辞より tbbf008m.標準装備品ＮＯ をSTRING型で保持すると推定。,販売店型式・スペック・車名・価格/原価などの車両型式/スペックマスタ系項目。元テーブルはカラム名接頭辞からの推定。
320,tbbf008m.セット価格有無,セット価格有無,STRING,有,なし,なし,なし,tbbf008m,セット価格有無,DDL上は変換ロジック未記載。カラム名接頭辞より tbbf008m.セット価格有無 をSTRING型で保持すると推定。,販売店型式・スペック・車名・価格/原価などの車両型式/スペックマスタ系項目。元テーブルはカラム名接頭辞からの推定。
